52,格式の高い建築の象徴であり、金閣・銀閣の最上階にも使われていて、天守にも使われるようになった窓はどれか。,仏殿窓,唐様窓,禅宗窓,華頭窓,4
53,彦根城の天守に多用されている懸魚はどれか。,梅鉢懸魚,貝頭懸魚,蕪懸魚,三花蕪懸魚,1
54,1555年の厳島の戦いの際、毛利元就により厳島に築かれた城は。,桜尾城,宮尾城,尾首城,宮原城,2
55,戦国時代には寺院を中心とする防御都市が出現し「寺内町」と呼ばれた。真宗の寺内町の大坂本願寺は俗称なんと呼ばれるか。,石山寺内町,大坂寺内町,大坂石山寺,石山本願寺,4
56,譜代の小大名が転封を繰り返した東海道の重要拠点で、天守は建てられず、本丸北西隅に三重の層塔型の鉄(くろがね)櫓を天守代用としていたのはどの城か。,岡崎城,吉田城,高槻城,大垣城,2
57,横矢掛で城壁に二カ所の突出部をつくり、その間に挟まれた部分に両側から横矢を掛ける構造はどれか。,合横矢,横矢枡形,入隅,横矢隅落,1
58,土塁の作り方のうち、たたき土塁は次のどれか。,土塁に竹笹を植えてたたき固める,法面の崩れを防ぐため芝を植え、そのあと叩いて固める,土塁の下の部分に石垣を築き補強する,粘土や小石を土に混ぜて突き固める,4
59,元和の一国一城令で廃城となり、その後前田利常の隠居城として再建されたのはどの城か。,小松城,富山城,福井城,七尾城,1
60,石垣を築く際の根石の説明で間違っているのはどれか。,石垣の基礎となる石,山城では根石を使わない,根石の上に積石を積み上げる,堀の底の胴木の上に根石を置く,2
61,石垣が安定するためには、石垣断面に作用する背面地盤などからの水平方向土圧が小さいほど有利である。石垣の背面に使う裏込め・埋め戻しに最も適する土は次のどれか。,粘度調整した砕石,関東ローム,山砂利,海砂,1
62,大きな天守台があるが、江戸時代を通じて天守本体は造られず、本丸東南隅の菱櫓(二重櫓)を天守代用としていたのはどこか。,赤穂城,浜松城,岡崎城,吉田城,2
63,アイヌのチャシの分布が一番多い地域はどこか。,釧路,石狩,根室,十勝,3
64,小さな千鳥破風では簡単な五角形の懸魚が用いられる。どれか。,五蕪懸魚,梅鉢懸魚,五梅懸魚,五花懸魚,2
65,沖縄諸島からの奄美大島に点在する沖縄のグスクには、いろいろな特徴がある。次の説明で間違いはどれか。,水堀がない,石造りの門がある,城壁には琉球石灰岩が使われている,石灰岩を使った竪堀がある,1
66,次の城のうち縄張りが連郭式なのはどれか。,明石城,米沢城,駿府城,萩城,1
67,函館戦争の際、蝦夷共和国が築いた四稜郭の遺構はどこにあるか。,室蘭市,松前町,森町,函館市,4
68,三大山城の一つで江戸時代は畳橋という名の橋を渡って大手門に入った城はどれか。,金山城,高取城,岩村城,備中松山城,3
69,日本最古の山城として注目されている秋田県の大鳥井山遺跡の土塁などの遺構は、いつ頃のものとされているか。,10世紀,11世紀,12世紀,13世紀,2
70,大手門の北の岩盤の上に高石垣が築かれており、近年岩盤崩落について調査が行われた山城はどれか。,津和野城,月山富田城,観音寺城,備中松山城,4
71,江戸城は全国の諸大名を動員した天下普請だが、最初(慶長期)の縄張りを担当したのはだれか。,藤堂高虎,小堀遠州,榊原康政,加藤清正,1
72,前身は馬場城と呼ばれ江戸氏の居城だったが、秀吉の北条征伐後、佐竹氏がこの城を奪い本城を太田城からこの城に移動した。この城はどこか。,川越城,江戸城,佐倉城,水戸城,4
73,上杉方の岩松家純が古河公方足利成氏に対抗するための拠点として築いた城で、太田道灌が「天下の名城」とたたえた城はどれか。,金山城,沼田城,足利氏館,高崎城,1
74,川越城の本丸御殿脇にある家老詰所は、昭和63年に復元移設されたが、どこにあったか。,銀行,小学校,個人宅,県庁,3
75,弘前城の天守は本丸隅櫓を改築したもの。どの櫓を改築したか。,丑寅櫓,辰巳櫓,戊亥櫓,未申櫓,2
76,天守という言葉が初めて現れる古文書は「細川両家記」といわれている。その天守の城はどれか。,尾張楽田城,摂津伊丹城,大和多聞城,大和信貴山城,2
77,金沢城石川門菱櫓の屋根はなにで葺かれているか。,板葺き,本瓦葺き,鉛瓦葺き,石瓦葺き,3
78,第二次世界大戦末期、アメリカ空軍の空襲により多くの城が焼失した。沖縄で「鉄の暴風」と言われた艦砲射撃で、一部の石垣を残して破壊し尽くされた城はどれか。,首里城,勝連城,今帰仁城,中城城,1
79,明治天皇の巡幸に随行した大隈重信が、破却令の出ていた城の破却中止を奏上し、破却を免れたとされる城はどれか。,広島城,姫路城,彦根城,犬山城,3
80,東日本大震災で被災し、最近ようやく復旧した水戸城の弘道館を建てたのは誰か。,徳川慶喜,徳川光圀,徳川斉昭,徳川頼房,3
81,戊辰戦争の際、奥羽列藩同盟に属して戦い降伏。藩は転封となったが、その後許されて元の城に復帰したのは何藩か。,南部藩,白石藩,伊達藩,佐竹藩,1
82,法令公布時点で存在した天守が公式天守、それ以後に創建されたものが非公式天守すなわち三階櫓と書類上で処理された。この法令とはどれか。,武家諸法度,天守区分令,武家築城令,天守禁止令,1
83,明治の廃城令で破却が通達された城はいくつか。,100,144,200,288,2
84,世界遺産に登録されている沖縄のグスクは5つある。首里・中城・今帰仁・勝連ともう一つはどこか。,南山,座喜味,世之主,糸数,2
85,直線的な高石垣など新しい築城法を確立した築城の名手、藤堂高虎に最初に築城を命じた武将は誰か。,竹中半兵衛,豊臣秀吉,羽柴秀長,前田利家,3
86,島津の3万5千の大軍をわずか3千の兵で撃退して名をはせた18歳の城主志賀親次の城はどれか。,人吉城,飫肥城,岡城,中津城,3
87,根室半島チャシ跡群の中で代表的なチャシであり、丘先式、面崖式で空堀遺構があり、岬の突端に築かれたチャシはどれか。,コンプウムチャシ,ウエンナチャシ,オンネモトチャシ,ニノウシチャシ,3
88,昭和に入っての遺構調査で100を超す曲輪が発見され、平井丸虎口には4mを超す高石垣がある中世の城はどれか。,佐和山城,小谷城,大津城,観音寺城,4
89,薩摩藩は多くの支城を築き独特の支城網を整備していた。防衛のためのこの支城網をなんと言うか。,外城制度,国境城制度,砦制度,防御城制度,1
90,熊本城の本丸御殿復元工事に伴う発掘調査で、ある武器が出土した。何か。,政府軍の大砲,西南戦争時の政府軍高級将校の拳銃,加藤家の槍,細川家の鉄砲,2
91,豊臣大坂城の廊下橋の楼門建物が琵琶湖竹生島の宝厳寺に移築され国宝になっている。その廊下橋の名はどれか。,高麗橋,楽橋,極楽橋,淀川橋,3
92,天守や重要な櫓の破風付きの出窓の原型だったが、江戸時代には大名屋敷や侍屋敷の長屋(多聞)の警備用の窓となった。それはどれか。,多門,出格子,屋敷,警備,2
93,石垣山一夜城の正式な史跡名はどれか。,史跡石垣山城,史跡石垣山一夜城,史跡一夜城,史跡石垣山,4
94,秀吉の聚楽第の縄張的遺構とも考えられ、今なお市内に一部残る遺構はどれか。,御石垣,御枡形,御土居,御馬出,3
95,天守や櫓の唐破風には2種類ある。一つは軒先の一部を少し持ち上げて丸くした軒唐破風だが、出窓の上や屋根面に据えるのはどれか。,出窓唐破風,向唐破風,軒上唐破風,屋根唐破風,2
96,現存二重櫓の説明で誤っているのはどれか。,彦根城天秤櫓の2つの櫓の屋根の向きは同じである,金沢城の石川門二重櫓は平面が歪んだ台形のため菱櫓と呼ばれる,大坂城二の丸乾櫓の平面はL字型である,岡山城西の丸西の手櫓は一階と二階が同じ大きさで重箱櫓と呼ばれる,1
97,入母屋造と切妻造の屋根は、両端に妻壁という三角形の垂直な壁面ができるが、この部分はなんと言うか。,三角壁,破風,波風,三角妻,2
98,江戸城外堀の範囲は雉子橋から時計回りに溜池をへて牛込門から神田川に合流する長大な堀だが、その延長は何キロか。(江戸城外堀跡保存計画書平成20年より),5キロ,10キロ,14キロ,28キロ,3
99,小田原の後北条氏が惣無事令を破って攻撃したと秀吉の怒りを買い、小田原攻めにつながった名胡桃城は誰の城か。,真田昌幸,徳川家康,佐竹義宣,上杉景勝,1
100,正保絵図についての説明で事実でないのはどれか。,堀の幅を記載,石垣の高さを記載,藩主の肖像画を記載,城下の町割りを記載,3
